naics_code,federal_action_obligation,awarding_agency_name,awarding_sub_agency_name,award_description,funding_office_name,recipient_name,recipient_county_name,recipient_congressional_district,recipient_zip_4_code,implan_code,CewEmpRatio,CewWagesRatio,CewAvgRatio,SourceYear
238310,20311,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,FIRE RETARDANT TELECO BACKBOARD,COMMANDING OFFICER,ALLEGIANCE SUPPLY INCORPORATED,SAN DIEGO,49,920142269,60,NA,NA,NA,NA
238320,-5000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,MINIMUM CONTRACT GUARANTEE,NAVFAC SOUTHWEST,MOONLITE CONSTRUCTION,RIVERSIDE,42,928824410,60,NA,NA,NA,NA
238320,-3097.01,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X002 WR#10681023  PAINT RECYCLE CENTER TRAILER EXTER,COMMANDING GENERAL,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,2220.44,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#10983590 - PAINT BLDG. 22151,COMMANDING GENERAL,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,4149.96,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINTING DEMOBILIZATIONREMOBILIZATION,60 CES CEOE,"LIMA CHARLIE, INC",STANISLAUS,10,953679653,60,NA,NA,NA,NA
238320,5819.04,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT HALLWAY BUILDING 7420 VANDENBERG SPACE FORCE BASE CALIFORNIA,30 CES CEOES,VANGUARD PACIFIC LLC,SAN DIEGO,52,921093713,60,NA,NA,NA,NA
238320,6225.34,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#9797260 - PAINT BLDG. 23185,COMMANDING GENERAL,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,7450.34,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#9795886 PAINT B23123 READY ROOM AND B2331 INTERIOR WALLS & DOO,COMMANDING OFFICER,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,8695.74,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT INTERIOR ROOM A220 BLDG 8500,30 CES CEOES,VANGUARD PACIFIC LLC,SAN DIEGO,52,921093713,60,NA,NA,NA,NA
238320,8697.92,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#9795176 - PAINT EOC ROOM AND BASILONE BRIDGE PIERS,COMMANDING GENERAL,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,11595.04,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#9791597 PAINT INTERIOR WALLS AND DOORS AT BLDG. 23184,COMMANDING OFFICER,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,14068.67,DEPARTMENT OF HOMELAND SECURITY (DHS),U.S. COAST GUARD,INTERIOR PAINTING OF HOUSING UNIT 1802,11TH COAST GUARD DISTRICT OFFICE,PUEBLO CONSTRUCTION INC.,SANTA BARBARA,24,931011885,60,NA,NA,NA,NA
238320,18067.51,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT FOR VG80 AND VG 193,30 CES CEOES,VANGUARD PACIFIC LLC,SAN DIEGO,52,921093713,60,NA,NA,NA,NA
238320,19093.07,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT AUDITORIUM,60 CES CEOE,"TSI ENGINEERING, INC.",SACRAMENTO,6,956605197,60,NA,NA,NA,NA
238320,36292.35,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINTING EXTERIOR B589,F1STAH 412 TW OL AFP 42 BI,"TL VETERANS CONSTRUCTION, INC.",LOS ANGELES,34,900575402,60,NA,NA,NA,NA
238320,52283.34,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#10867696 - APPLY ELASTOMERIC ON ROOF AT BLDG. 17013,COMMANDING GENERAL,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,54786,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT AUDITORIUM,60 CES CEOE,"TSI ENGINEERING, INC.",SACRAMENTO,6,956605197,60,NA,NA,NA,NA
238320,57888,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,TRAILER SENSOR PLATFORM PAINTING,NIWC PACIFIC,PYR PRESERVATION SERVICES,SAN DIEGO,51,921133666,60,NA,NA,NA,NA
238320,60485.3,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT EXTERIOR B8634,F1S2AA  412 CE CEIAR,"TL VETERANS CONSTRUCTION, INC.",LOS ANGELES,34,900575402,60,NA,NA,NA,NA
238320,62750.46,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#11052672  PAINT BUILDING AT BLDG. 310514,NAVFAC SOUTHWEST,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,65213.87,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X004 1591654 -- NBC-785 - FRC EXTERIOR PAINTING,NAVFAC SOUTHWEST,MOONLITE CONSTRUCTION,RIVERSIDE,42,928824410,60,NA,NA,NA,NA
238320,67128,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#11008344 - PAINT CEILINGS AND WALLS IN HEAD AT BLDG. 43700,COMMANDING GENERAL,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,72613.1,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT EXTERIOR B1260 (SEED PROJECT),F1S2AA  412 CE CEIAR,"TL VETERANS CONSTRUCTION, INC.",LOS ANGELES,34,900575402,60,NA,NA,NA,NA
238320,74835.79,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,FULL EXTERIOR PAINTING OF BUILDINGS B1060 AND B1032,F1H3A8 9 CES CERF,LEGEND CONSTRUCTION AND PAINTING INC.,PLACER,4,956785902,60,NA,NA,NA,NA
238320,75960.15,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT EXTERIOR B1398,F1S2AA  412 CE CEIAR,"TL VETERANS CONSTRUCTION, INC.",LOS ANGELES,34,900575402,60,NA,NA,NA,NA
238320,111986.88,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT SELECT BUILDINGSSIGNS ON TAFB,60 CES CEOE,SANVINET LLC,ORANGE,46,927054427,60,NA,NA,NA,NA
238320,130000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,INTERIOR PAINTING OF DORMS BUILDING 1305 AND 1309,60 CES CEOE,"LIMA CHARLIE, INC",STANISLAUS,10,953679653,60,NA,NA,NA,NA
238320,137671.27,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT INTERIOR B1623,F1S2AA  412 CE CEIAR,ALLSTATE ENGINEERING,LOS ANGELES,34,900063202,60,NA,NA,NA,NA
238320,137895.1,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT INTERIOR B8620,F1S2AA  412 CE CEIAR,ALLSTATE ENGINEERING,LOS ANGELES,34,900063202,60,NA,NA,NA,NA
238320,149691.97,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WR#11004416 - PAINT EXTERIOR OF BLDG. 31511,COMMANDING GENERAL,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,175000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,THE PURPOSE OF THIS REQUIREMENT IS TO PAINT BLDGS SIGNS AND STRIPES BASEWIDE.,60 CES CEOE,"LIMA CHARLIE, INC",STANISLAUS,10,953679653,60,NA,NA,NA,NA
238320,179572.06,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,PAINT MAGAZINE DOORS NWSSB FALLBROOK,NAVAL WEAPONS STATION SEAL BEACH,EARTHTEK BUILDERS,LOS ANGELES,43,905037372,60,NA,NA,NA,NA
238320,186484.8,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT EXTERIOR B5603,F1S2AA  412 CE CEIAR,"TL VETERANS CONSTRUCTION, INC.",LOS ANGELES,34,900575402,60,NA,NA,NA,NA
238320,240874.33,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT VARIOUS BUILDINGS (INTERNALEXTERNAL),30 CES CEOES,VANGUARD PACIFIC LLC,SAN DIEGO,52,921093713,60,NA,NA,NA,NA
238320,596568.36,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,MTN HANGAR FLOOR BAY 2 B151,F1S2AA  412 CE CEIAR,ALLSTATE ENGINEERING,LOS ANGELES,34,900063202,60,NA,NA,NA,NA
238320,909927.5,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,PAINT EXTERIOR B151,F1S2AA  412 CE CEIAR,"TL VETERANS CONSTRUCTION, INC.",LOS ANGELES,34,900575402,60,NA,NA,NA,NA
238330,-247952.48,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",PURCHASE ORDER TERMINATION,691-VA GREATER LA HLTHCR SYS(00691),INLAND FLOORING CONTRACTORS INC,ORANGE,45,926537007,60,NA,NA,NA,NA
238330,-2000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEOBLIGATE MINIMUM GUARANTEE,NAVFAC SOUTHWEST,"B.C. SCHMIDT CONSTRUCTION, INC.",COLUSA,3,959322453,60,NA,NA,NA,NA
238330,-0.08,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,EPOXY FLOORING,163 CES CEO ELECT,"AC LOPEZ CONSTRUCTION, INC.",SAN DIEGO,52,921092512,60,NA,NA,NA,NA
238330,971,DEPARTMENT OF HOMELAND SECURITY (DHS),U.S. CUSTOMS AND BORDER PROTECTION,SUPPLIES,ENTERPRISE SERVICES OFFICE,"OCS CONSTRUCTION SERVICES, INC.",RIVERSIDE,41,925062506,60,NA,NA,NA,NA
238330,4013,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,FLOORING FOR BUILDING 3576,154TH REGIMENT - MISSISSIPPI ARNG R,ALITHOS ANESTI LLC,LOS ANGELES,28,900288233,60,NA,NA,NA,NA
238330,4742.39,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WO#10495150 UNFORESEEN CONDITION EXTENDED STORAGE OF GOVERNMENT'S WASHERS AND DRYERS DUE TO FLOODING IN BUILDING 10495150 MARINE CORPS BASE CAMP PENDLETON CA,COMMANDING GENERAL,"B.C. SCHMIDT CONSTRUCTION, INC.",COLUSA,3,95987,60,NA,NA,NA,NA
238330,13846.27,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,B576 CARPET PROJECT,60 CES CEOE,GUSTAVE ENTERPRISE INCORPORATED,ALAMEDA,13,946031000,60,NA,NA,NA,NA
238330,19220,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,VINYL COMPOSITION FLOOR,NAVAL AIR FORCE PACIFIC,PACIFIC MARITIME INDUSTRIES CORP.,SAN DIEGO,51,921547206,60,NA,NA,NA,NA
238330,22846,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",FLOORING FOR STERILE ROOM CONVERSION,691-VA GREATER LA HLTHCR SYS(00691),"RELIABLE FLOOR COVERING, INC.",VENTURA,26,913612501,60,NA,NA,NA,NA
238330,45390.2,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,241 HBAY EPOXY FLOORING,60 CES CEOE,"HOLLOWAY CONSTRUCTION, INC.",KINGS,21,93202,60,NA,NA,NA,NA
238330,62866,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,LVT FLOORING,60 CES CEOE,G & S CARPET MILLS INC,LOS ANGELES,35,917683233,60,NA,NA,NA,NA
238330,70228.78,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,B434 GYM FLOORING,60 CES CEOE,"BISON GROUP, INC.",SAN BERNARDINO,31,917868504,60,NA,NA,NA,NA
238330,100212.5,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,LOT OF MAXON PREFIX WORKSTATIONS,CMDR LITTORAL COMBAT SHIP SQUADRON,RAL INVESTMENT CORPORATION,SAN DIEGO,52,921311664,60,NA,NA,NA,NA
238330,247952.48,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",MANNINGTON LUXURY VINYL TILE (LVT) COVE BASE FLOORING GLUE BASE GLUE,691-VA GREATER LA HLTHCR SYS(00691),INLAND FLOORING CONTRACTORS INC,ORANGE,45,926537007,60,NA,NA,NA,NA
238390,8774.92,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,LABOR,NAVAL AIR WARFARE CENTER,MODULAR SYSTEMS SPECIALISTS INC,VENTURA,26,930035620,60,NA,NA,NA,NA
238390,16637.82,DEPARTMENT OF HOMELAND SECURITY (DHS),U.S. IMMIGRATION AND CUSTOMS ENFORCEMENT,OFFICE FURNITURE AND CARPET TILES FOR NEW RAC MONTEREY OFFICE,HOMELAND SECURITY INVESTIGATIONS DIVISION 6,GLOBAL DESIGN CONCEPTS LTD.,SANTA CRUZ,20,950769422,60,NA,NA,NA,NA
238910,-7490,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEMO WAREHOUSE BUILDING AT MCAS MIRAMAR,NAVFAC SOUTHWEST,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,-5000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,P00001 - DEOBLIGATE MINIMUM GUARANTEE,NAVAL FACILITIES ENGINEERING COMD,"SEA PAC ENGINEERING, INC.",LOS ANGELES,34,900101719,60,NA,NA,NA,NA
238910,2500,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,MINIMUM GUARANTEE,W2V6 USA ENG SPT CTR HUNTSVIL,"SOUZA CONSTRUCTION, INC.",TULARE,22,932232040,60,NA,NA,NA,NA
238910,3167,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEMOLISH FACILTIIES AND STRUCTURES,NAVFAC SOUTHWEST,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,5509,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X001 MCAS MIRAMAR - DEMO WAREHOUSE (MI2053M),NAVFAC SOUTHWEST,"ALOHA CONSTRUCTION SERVICES, INC.",RIVERSIDE,50,925926646,56,NA,NA,NA,NA
238910,11149,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEMOLISH FACILTIIES AND STRUCTURES,NAVFAC SOUTHWEST,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,14925,DEPARTMENT OF HOMELAND SECURITY (DHS),FEDERAL EMERGENCY MANAGEMENT AGENCY,THE PURPOSE OF THIS PURCHASE ORDER IS TO DEMOLISH 3 TRAVEL TRAILERS AND 1 MANUFACTURED HOME DEEMED UNINHABITABLE WITH OTHER SUSTAINED DAMAGE,REGION 9: EMERGENCY PREPAREDNESS AN,BLUCAL,ALAMEDA,15,945453823,56,NA,NA,NA,NA
238910,53934,DEPARTMENT OF HOMELAND SECURITY (DHS),FEDERAL EMERGENCY MANAGEMENT AGENCY,THE PURPOSE OF THIS PURCHASE ORDER IS TO DEMOLISH SIX (6) HOUSING UNITS (TWO TRAVEL TRAILERS AND FOUR MANUFACTURED HOUSING UNIT)  DEEMED UNINHABITABLE WITH OTHER SUSTAINED DAMAGE,REGION 9: EMERGENCY PREPAREDNESS AN,"RB ENVIRONMENTAL, INC.",SAN JOAQUIN,9,952158235,56,NA,NA,NA,NA
238910,69449,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEMOLITION OF FACILITIES AND STRUCTURES,NAVFAC SOUTHWEST,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,99003.84,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,ADD FUNDING,F1H3A8 9 CES CERF,Z SQUARED BUILDERS INC.,EL DORADO,4,957625752,60,NA,NA,NA,NA
238910,129345,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X007 1589870 -- PE1840M - DEMOLISH BUILDING 21441,NAVFAC SOUTHWEST,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,133500,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DOCK DEMOLITION AT PORT HUNEME,NAVAL AIR WARFARE CENTER,SNYDER ELECTRIC ENTERPRISES INC.,VENTURA,26,930229729,56,NA,NA,NA,NA
238910,176230.4,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,EXTENSION OF GENERATOR RENTALS - QTY 1 LOT,NAVAL AIR WARFARE CENTER,"QUINN GROUP, INC.",LOS ANGELES,32,906011702,60,NA,NA,NA,NA
238910,238012.76,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE AIR FORCE,DEMOLISH SPACE LAUNCH COMPLEX-2 BUILDINGS 1619 1624 1632 AT VANDENBERG SPACE FORCE BASE.,30 CES CEI,J G CONTRACTING,SAN LUIS OBISPO,24,934449282,56,NA,NA,NA,NA
238910,281545.6,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,GENERATOR RENTAL - QTY 4 EACH,NAVAL AIR WARFARE CENTER,"QUINN GROUP, INC.",LOS ANGELES,32,906011702,60,NA,NA,NA,NA
238910,415415,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X012 DEMO SKYTOP BAY 1 FAC. 16078,NAVAL AIR WARFARE CTR WEAPONS DIV,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,442693,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X017 MCRD - SD1826M DEMO BLDG 172,CG MCRD SD,HEFFLER CONTRACTING GROUP,SAN DIEGO,53,920215464,56,NA,NA,NA,NA
238910,550530,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X016 BA2005M DEMOLISH BLDG 103 AND BA2031M DEMOLISH BLDG17D,COMMANDING OFFICER B400,HEFFLER CONTRACTING GROUP,SAN DIEGO,53,920215464,56,NA,NA,NA,NA
238910,570220,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEMO MACC I,NAVAL AIR WARFARE CTR WEAPONS DIV,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,574564,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X006 DEMOLISH VARIOUS BUILDINGS AT THE 22 AREA (PE2275M - PE2277M,SUPPLY OFFICER,"SEA PAC ENGINEERING, INC.",LOS ANGELES,34,900101719,56,NA,NA,NA,NA
238910,771580,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X005 DEMOLISH VARIOUS BUILDINGS AT THE 43 AREA (PE2272M BUILDING,SUPPLY OFFICER,"SEA PAC ENGINEERING, INC.",LOS ANGELES,34,900101719,56,NA,NA,NA,NA
238910,1270650,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X034 PM63 DEMO TANKS 63J 63K 63L 63M & CARBON SCRUBBER,DLA ENERGY,"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,41,925011729,56,NA,NA,NA,NA
238910,3965352,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEMOLISH UNDERGROUND JET FUEL STORAGE TANKS NAS LEMOORE CA,NAVAL AIR STATION LEMOORE,"SEA PAC ENGINEERING, INC.",LOS ANGELES,34,900101719,56,NA,NA,NA,NA
238990,-62060,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CRANE RENTAL WITH OPERATOR,COMMANDER,BREWER CRANE LLC,SAN DIEGO,50,920401159,60,NA,NA,NA,NA
238990,-51953.8,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,WO#10948115EXTEND TIME TO PERFORM SCOPE OF WORK (SOW) AND DEDUCTION IN SOW BUILDING 1523 MARINE CORPS BASE CA,COMMANDING GENERAL,SAPPER WEST - SPECTRUM SVC GRP-JV,SACRAMENTO,6,958281016,60,NA,NA,NA,NA
238990,-40060,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CRANE RENTAL WITH OPERATOR,COMMANDER,BREWER CRANE LLC,SAN DIEGO,50,920401159,60,NA,NA,NA,NA
238990,-34446.99,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CRANE RENTAL,COMMANDER,BREWER CORPORATION,SAN DIEGO,50,920401159,60,NA,NA,NA,NA
238990,-17046,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",CURVED STAIR LIFT,261P-NETWORK CONTRACT OFC21(00261P),"LIFT & TRANSFER SPECIALISTS, INC.",CONTRA COSTA,9,945131056,60,NA,NA,NA,NA
238990,-16688,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",CURVED STAIR LIFT,261P-NETWORK CONTRACT OFC21(00261P),"LIFT & TRANSFER SPECIALISTS, INC.",CONTRA COSTA,9,945131056,60,NA,NA,NA,NA
238990,-14727.57,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",REDUCE LANDSCAPE REQUIREMENT AND ADD ADA RAMPS,261-NETWORK CONTRACT OFFICE 21 (36C261),"SPANOS GROUP LLC, THE",PLACER,4,957479636,60,NA,NA,NA,NA
238990,-14571.3,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",SUREHANDS CEILING LIFT,261P-NETWORK CONTRACT OFC21(00261P),"LIFT & TRANSFER SPECIALISTS, INC.",CONTRA COSTA,9,945131056,60,NA,NA,NA,NA
238990,-5000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CONTRACT MINIMUM GUARANTEE,COMMANDING GENERAL,SAPPER WEST - SPECTRUM SVC GRP-JV,SACRAMENTO,6,958281016,60,NA,NA,NA,NA
238990,-5000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DEOB MIN: CONTRACT MINIMUM GUARANTEE,COMMANDING OFFICER,"CM CONSTRUCTION SERVICES, INC.",TULARE,22,932919261,60,NA,NA,NA,NA
238990,-948.8,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",BOILER SYSTEM WATER SOFTENER-SALT,691-VA GREATER LA HLTHCR SYS(00691),"HEYMAN, JON",LOS ANGELES,33,905052046,60,NA,NA,NA,NA
238990,702.28,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X005 EROSION CONTROL BLDG 1985   (R644-21)  MCLOG,COMMANDING  OFFICER,"DBR INVESTMENTS, INC.",SAN DIEGO,49,920817803,60,NA,NA,NA,NA
238990,1467.74,DEPARTMENT OF VETERANS AFFAIRS (VA),"VETERANS AFFAIRS, DEPARTMENT OF",TWO PORTABLE CEILING LIFTS,261P-NETWORK CONTRACT OFC21(00261P),SONIQE LLC,SAN MATEO,14,943032512,60,NA,NA,NA,NA
238990,2000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,MINIMUM GUARANTEE $2000,NAVFAC SOUTHWEST,"COMPENDIUM INTERNATIONAL, INC.",ORANGE,45,926102837,60,NA,NA,NA,NA
238990,2000,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,MINIMUM GUARANTEE $2000,NAVFAC SOUTHWEST,HEFFLER CONTRACTING GROUP,SAN DIEGO,53,920215464,60,NA,NA,NA,NA
238990,2097,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CODE 410C FY21 SCAFFOLDING CONTINGENCY USS FREEDOM (LCS-1),SOUTHWEST REGIONAL MAINT CTR - AIM,TURN KEY SCAFFOLD LLC,SAN DIEGO,51,921133810,60,NA,NA,NA,NA
238990,2666,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CODE 410B: USS FREEDOM (LCS-1) SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,TURN KEY SCAFFOLD LLC,SAN DIEGO,51,921133810,60,NA,NA,NA,NA
238990,3250,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,410B USS HOWARD (DDG-83) CIS SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,CHAE & NAM UNIVERSE INC,SAN DIEGO,51,919504446,60,NA,NA,NA,NA
238990,4752,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,C410B USS PEARL HARBOR (LSD-52) CIS SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,CHAE & NAM UNIVERSE INC,SAN DIEGO,51,919504446,60,NA,NA,NA,NA
238990,4805,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CODE 410B USS RUSHMORE (LSD-47) CIS SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,CHAE & NAM UNIVERSE INC,SAN DIEGO,51,919504446,60,NA,NA,NA,NA
238990,4972,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CODE 410B: USS STOCKDALE (DDG-106) CIS SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,CHAE & NAM UNIVERSE INC,SAN DIEGO,51,919504446,60,NA,NA,NA,NA
238990,5008.6,DEPARTMENT OF HOMELAND SECURITY (DHS),U.S. COAST GUARD,PAINT OWS TANK AT BALLAST POINT MOORING,11TH COAST GUARD DISTRICT OFFICE,VERDUGO TESTING CO. INC,SAN DIEGO,53,919144538,60,NA,NA,NA,NA
238990,5581,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,CODE 410B: USS ANCHORAGE (LPD-23)SCAFFOLDING,SOUTHWEST REGIONAL MAINT CTR - AIM,VERTICAL HORIZON SCAFFOLD INC,SAN DIEGO,50,920714756,60,NA,NA,NA,NA
238990,5780.25,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE ARMY,TURNITIN FBS CHECKING AND FEEDBACK,W2H6 SCH USA WAR COLLEGE,"TURNITIN, LLC",ALAMEDA,13,946123050,60,NA,NA,NA,NA
238990,7447,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,DLSS EQPMNT PMS @ ASTC MIRAMAR Q#T21303,NAVAL SURVIVAL TRAINING INSTITUTE,"TINOSA, INC.",SAN DIEGO,51,921546645,60,NA,NA,NA,NA
238990,8578.26,DEPARTMENT OF DEFENSE (DOD),DEPT OF THE NAVY,X008 1627374 -- B3415 19F1B HEAT SHIELDS. ADD SHIELDS AND TIME EXTENSION.,NAVY REGION SOUTHWEST,PERMON CONTRACTORS INC,SAN BERNARDINO,35,917622721,60,NA,NA,NA,NA
